paper_id,paper,研究创新性,研究创新性_std,现状洞察度,现状洞察度_std,理论建构力,理论建构力_std,逻辑连贯性,逻辑连贯性_std,学术共识度,学术共识度_std,前瞻延展性,前瞻延展性_std,ccb_score,round1_avg_std,round2_avg_std
111,raw/fullpaper/0111-中国法学-2017-3-习近平互联网法治思想研究-周汉华-中国社会科学院法学研究所.pdf,30.0,0.0,12.5,9.01,38.75,8.2,55.0,12.75,20.0,8.66,42.0,9.19,33.31,19.5,9.2
112,raw/fullpaper/0112-中国法学-2017-5-习近平全球治理与国际法治思想研究-黄进-中国政法大学.pdf,24.0,6.0,18.75,12.44,31.25,6.5,43.25,9.44,35.0,0.0,23.75,6.5,28.57,13.83,7.87
113,raw/fullpaper/0113-中国法学-2019-6-习近平总书记全面依法治国新理念新思想新战略_发展脉络、核心要义和时代意义-付子堂-西南政法大学.pdf,30.0,0.0,0.0,0.0,42.5,2.5,35.0,13.69,35.5,4.27,25.0,0.0,26.32,14.07,3.93
114,raw/fullpaper/0114-中国法学-2017-4-习近平文物事业法治思想研究-张舜玺-中国社会科学院法学研究所.pdf,33.75,4.15,26.25,8.93,33.75,2.17,52.5,16.53,42.25,1.79,46.25,13.39,36.4,15.2,9.05
115,raw/fullpaper/0115-中国法学-2022-5-习近平法治思想中的构建新型诉讼格局理论-程琥-北京市第一中级人民法院.pdf,35.0,3.54,51.25,18.5,43.0,6.28,76.0,1.22,62.75,12.07,55.5,8.56,49.88,18.17,9.67
116,raw/fullpaper/0116-中国法学-2024-1-习近平法治思想中的社会公平正义理论研究-胡玉鸿-华东政法大学人权研究院、习近平法治思想研究中心.pdf,32.0,3.46,52.5,19.7,38.75,4.15,78.5,4.09,48.0,21.32,41.75,7.19,48.96,17.87,11.53
117,raw/fullpaper/0117-中国法学-2021-3-坚持抓住领导干部这个_关键少数-陈训秋-中国法学会.pdf,28.75,2.17,2.5,4.33,31.25,6.5,38.75,7.4,38.0,11.05,22.5,4.33,25.37,12.53,6.88
118,raw/fullpaper/0118-中国法学-2021-2-习近平法治思想是马克思主义法治理论中国化的新发展新飞跃-王晨-中共中央政治局.pdf,30.0,0.0,10.0,7.07,37.5,2.5,66.5,7.23,28.75,21.9,36.25,11.39,35.21,15.37,9.63
119,raw/fullpaper/0119-中国法学-2023-4-习近平法治思想的司法理论-游劝荣-湖北省高级人民法院.pdf,30.0,0.0,1.75,2.05,30.0,6.12,62.25,5.31,31.25,7.4,21.25,7.4,30.94,13.83,5.43
120,raw/fullpaper/0120-中国法学-2024-6-习近平法治思想的法治文明论-郭晔-北京师范大学法学院.pdf,30.0,0.0,40.75,5.85,43.75,2.17,76.75,5.8,56.5,12.36,40.0,8.66,45.96,10.6,6.72
121,raw/fullpaper/0121-中国法学-2021-1-习近平法治思想的生态文明法治理论-吕忠梅-清华大学法学院.pdf,33.75,2.17,37.0,6.28,46.5,1.5,71.0,3.67,41.25,6.5,63.75,13.4,45.53,14.1,6.45
122,raw/fullpaper/0122-中国法学-2021-1-习近平法治思想要义的法理解读-卓泽渊-中共中央党校(国家行政学院).pdf,22.5,7.5,7.5,4.33,32.25,10.73,53.25,3.03,34.5,8.56,30.0,0.0,27.93,12.57,6.58
123,raw/fullpaper/0123-中国法学-2016-5-争议专属经济区内适度性执法研究-熊勇先-海南大学法学院.pdf,47.5,13.46,58.25,9.04,69.25,7.53,78.5,5.22,79.25,4.87,47.75,17.27,61.16,19.5,11.02
124,raw/fullpaper/0124-中国法学-2015-2-事实因果与刑法中的结果归责-劳东燕-清华大学法学院.pdf,85.75,2.49,78.25,10.06,89.0,2.92,88.5,0.87,84.25,7.36,79.5,3.64,88.21,10.78,5.27
125,raw/fullpaper/0125-中国法学-2015-6-事实认定_难题_与法官独立审判责任落实-侣化强-重庆大学法学院.pdf,83.75,3.34,78.75,3.96,75.5,11.97,77.5,1.5,73.5,5.02,75.75,1.3,75.0,14.65,5.22
126,raw/fullpaper/0126-中国法学-2020-3-二审上诉问题重述_以认罪认罚案件为例-郭烁-北京交通大学法学院.pdf,79.5,7.3,82.0,5.87,56.75,7.69,84.75,4.09,80.0,3.81,81.25,2.59,82.31,12.95,6.03
127,raw/fullpaper/0127-中国法学-2020-1-互构关系中社区矫正对象与性质定位研究-郑丽萍-北京航空航天大学法学院.pdf,67.0,4.36,86.5,1.5,57.5,15.44,82.5,6.58,81.75,2.49,76.0,3.67,76.56,12.18,6.53
128,raw/fullpaper/0128-中国法学-2024-1-互联网司法的正义体系-王福华-上海交通大学凯原法学院.pdf,41.25,8.93,59.25,17.85,65.0,12.12,83.5,2.6,85.0,2.12,76.0,3.67,59.62,13.5,9.08
129,raw/fullpaper/0129-中国法学-2022-4-互联网法院的时代创新与中国贡献-景汉朝-中国法学会.pdf,33.5,3.84,84.5,2.87,59.25,4.38,57.25,29.04,65.75,7.19,79.75,2.86,55.63,14.12,9.65
130,raw/fullpaper/0130-中国法学-2015-3-互联网金融风险规制路径-杨东-中国人民大学法学院.pdf,50.75,12.21,70.5,9.39,69.25,5.85,75.75,7.69,69.25,8.58,68.75,8.17,67.54,21.8,9.98
131,raw/fullpaper/0131-中国法学-2021-1-交易性贬值损失之赔偿-张红-武汉大学法学院.pdf,83.5,6.1,82.75,6.68,69.0,7.28,87.0,2.12,81.25,2.59,67.0,2.92,84.59,16.75,5.32
132,raw/fullpaper/0132-中国法学-2024-6-人口老龄化背景下监护人承担侵权责任的体系解释-李国强-大连海事大学法学院.pdf,78.25,4.09,85.0,3.54,77.5,3.84,83.25,3.7,85.25,0.43,55.75,5.12,82.88,14.0,3.98
133,raw/fullpaper/0133-中国法学-2021-2-人工智能歧视的法律治理-李成-四川大学法学院.pdf,75.25,3.27,81.5,5.89,70.0,8.92,76.25,6.94,86.5,1.5,81.0,3.54,81.03,15.03,5.78
134,raw/fullpaper/0134-中国法学-2021-4-人格权侵害民事责任认定条款适用论-朱晓峰-中央财经大学法学院.pdf,75.5,4.27,85.5,2.29,78.75,3.27,83.5,3.84,86.5,1.5,57.5,7.5,82.31,13.8,4.35
135,raw/fullpaper/0135-中国法学-2015-3-人格权确认与构造的法律依据-韩强-华东政法大学.pdf,66.5,14.64,80.25,5.76,79.25,4.87,85.0,6.28,67.5,19.83,73.75,4.15,75.0,22.11,10.7
136,raw/fullpaper/0136-中国法学-2023-3-人格权编的中国范式与中国式现代化的实现-石佳友-中国人民大学民商事法律科学研究中心.pdf,33.75,4.15,83.75,3.63,41.5,3.84,86.25,4.82,76.25,3.03,60.5,6.18,59.24,10.88,4.93
137,raw/fullpaper/0137-中国法学-2023-4-人格标识的_他为性_及其规范影响-曹相见-吉林大学理论法学研究中心、法学院.pdf,82.75,3.11,80.75,3.96,82.0,3.67,90.5,1.66,89.0,1.0,77.5,4.82,86.97,9.22,3.52
138,raw/fullpaper/0138-中国法学-2023-3-人民团体规章_概念、体系和效力-屠凯-清华大学法学院.pdf,51.75,12.81,69.5,2.18,71.25,9.83,79.0,1.73,86.5,1.5,56.75,3.03,67.78,13.88,5.98
139,raw/fullpaper/0139-中国法学-2021-4-人民调解员的制度角色考-吴元元-西南财经大学法学院.pdf,34.5,4.56,75.0,10.0,56.75,14.45,84.5,5.77,71.25,15.22,65.0,9.35,59.72,16.23,11.43
140,raw/fullpaper/0140-中国法学-2024-6-人身损害赔偿请求权的分级与整合-张平华-山东大学法学院.pdf,64.25,17.3,83.0,5.39,83.75,1.3,89.0,4.06,88.0,0.0,74.5,6.58,80.93,14.87,6.67
141,raw/fullpaper/0141-中国法学-2016-3-从合理原则走向统一的比例原则-杨登峰-南京师范大学法学院.pdf,56.25,16.72,86.0,8.37,53.75,8.93,85.25,2.49,74.75,5.31,59.5,7.89,71.63,18.25,9.57
142,raw/fullpaper/0142-中国法学-2024-4-从同一性到相似性_法律解释的结构转向与体系重构-陈辉-南京师范大学法学院.pdf,73.75,13.16,68.0,16.25,76.5,1.5,83.25,3.7,75.5,8.56,78.5,0.87,78.12,14.73,8.48
143,raw/fullpaper/0143-中国法学-2020-4-从基础司改到综配司改_内卷化_效应纾解-杨力-上海交通大学中国法与社会研究院.pdf,32.5,4.33,76.25,7.4,59.75,7.63,77.5,5.72,75.0,7.55,74.75,4.32,58.19,16.12,7.1
144,raw/fullpaper/0144-中国法学-2022-4-从相邻权到空间利益公平分配权_规划许可诉讼中_合法权益_的内涵扩张-成协中-中国政法大学法学院.pdf,73.75,18.39,85.25,1.79,73.75,3.03,86.5,1.5,83.0,2.92,75.0,2.12,82.46,11.83,5.72
145,raw/fullpaper/0145-中国法学-2016-2-从立案审查到立案登记_法院在社会转型中的司法角色-陆永棣-浙江省高级人民法院.pdf,35.5,7.3,46.0,29.73,40.75,2.95,79.25,4.87,63.5,9.21,70.75,2.95,49.19,19.44,10.95
146,raw/fullpaper/0146-中国法学-2015-3-从隐私到个人信息_利益再衡量的理论与制度安排-张新宝-中国人民大学法学院.pdf,55.75,13.94,79.75,5.21,79.25,6.22,79.5,2.18,82.0,3.08,74.0,2.35,74.13,14.73,6.35
147,raw/fullpaper/0147-中国法学-2018-2-以买卖合同担保借贷的解释路径与法效果-陈永强-中国计量大学法学院.pdf,74.25,16.93,84.0,1.22,84.25,3.77,85.75,4.92,85.25,0.43,76.75,4.92,84.01,12.45,6.2
148,raw/fullpaper/0148-中国法学-2021-4-以危险方法危害公共安全罪认定规则研究-江溯-北京大学法学院.pdf,78.25,4.6,83.75,1.79,83.75,1.3,84.25,1.3,82.5,3.57,75.5,5.77,84.93,11.58,3.53
149,raw/fullpaper/0149-中国法学-2017-5-以古代中国与日本为中心的中华法系之律家考-何勤华-华东政法大学法律文明史研究院.pdf,31.25,2.17,32.5,10.31,35.75,1.3,58.0,4.95,41.5,0.87,45.0,10.61,38.63,11.63,5.8
150,raw/fullpaper/0150-中国法学-2024-5-以大协同格局加强涉外法治建设-郭雳-北京大学法学院.pdf,30.0,0.0,7.5,7.5,31.25,6.5,55.0,3.54,43.75,2.17,54.5,12.18,30.81,14.4,6.15
151,raw/fullpaper/0151-中国法学-2016-2-以审判为中心背景下的刑事辩护突出问题研究-顾永忠-中国政法大学诉讼法学研究院.pdf,60.5,14.08,46.0,17.36,49.5,20.21,72.75,3.11,81.0,5.34,69.0,5.34,58.03,20.75,12.6
152,raw/fullpaper/0152-中国法学-2022-3-企业合规不起诉改革的实体法障碍及其消除-黎宏-清华大学法学院.pdf,87.0,2.12,82.75,1.3,81.75,8.44,88.0,5.83,82.0,3.08,81.25,3.77,90.31,11.5,4.7
153,raw/fullpaper/0153-中国法学-2015-5-企业犯罪预防中合规计划制度的借鉴-李本灿-山东大学法学院.pdf,61.5,12.22,51.25,12.93,37.75,11.76,77.75,5.93,75.0,8.34,59.5,3.64,58.72,19.53,10.53
154,raw/fullpaper/0154-中国法学-2024-2-优先购买权中转让人的利益失衡与校正-梁上上-清华大学法学院.pdf,78.25,5.4,65.25,20.39,66.5,12.93,87.5,2.87,86.5,1.5,67.0,6.96,78.29,13.78,9.6
155,raw/fullpaper/0155-中国法学-2020-5-传销犯罪的司法限缩与立法完善-印波-北京师范大学刑事法律科学研究院.pdf,75.25,12.46,60.0,34.73,73.25,12.28,79.5,1.66,82.5,2.87,80.0,3.81,77.31,22.23,13.05
156,raw/fullpaper/0156-中国法学-2019-2-作为利害调整法的行政法-王贵松-中国人民大学法学院.pdf,57.0,14.46,77.75,6.18,76.5,1.5,84.5,1.5,82.5,2.87,77.0,2.12,74.79,15.07,5.48
157,raw/fullpaper/0157-中国法学-2020-2-作为化解行政争议主渠道的行政复议_功能反思及路径优化-曹鎏-中国政法大学法治政府研究院.pdf,50.75,12.91,66.0,31.2,59.0,5.74,73.5,5.02,83.25,5.8,80.75,2.59,66.15,19.58,12.17
158,raw/fullpaper/0158-中国法学-2016-4-作为方法论的_地方法制-葛洪义-浙江大学法学院.pdf,55.0,15.41,12.5,12.5,65.75,1.3,77.75,7.95,83.25,2.05,78.5,3.91,52.25,21.73,8.3
159,raw/fullpaper/0159-中国法学-2021-2-作为行政处罚一般种类的_通报批评-朱芒-上海交通大学凯原法学院.pdf,74.0,5.83,54.25,15.3,78.5,4.09,83.25,2.38,80.25,6.94,75.25,3.56,75.32,16.67,7.33
160,raw/fullpaper/0160-中国法学-2021-4-依法治国和依规治党有机统一研究-韩春晖-中共中央党校(国家行政学院)政治和法律教研部.pdf,28.0,3.46,37.5,13.46,42.0,4.95,65.5,4.27,68.5,17.91,77.5,2.5,41.53,15.68,8.95
161,raw/fullpaper/0161-中国法学-2018-1-依法治国语境下检察机关的性质与职权-魏晓娜-中国人民大学刑事法律科学研究中心.pdf,52.75,15.17,78.75,4.66,56.25,18.75,79.5,5.17,85.25,8.17,69.75,2.86,68.78,20.57,10.55
162,raw/fullpaper/0162-中国法学-2024-6-侵害企业数据权益的民事责任-王叶刚-中央财经大学法学院.pdf,67.5,18.93,84.0,3.67,81.75,6.02,87.5,2.87,83.25,2.38,64.25,1.3,81.6,13.55,6.77
163,"raw/fullpaper/0163-中国法学-2020-4-侵权责任编_在承继中完善和创新-张新宝-中国人民大学法学院,中国人民大学民商事法律科学中心.pdf",35.5,1.5,41.25,8.2,37.5,2.5,69.5,5.72,72.5,4.82,76.75,4.92,45.21,17.32,5.33
164,raw/fullpaper/0164-中国法学-2020-4-保护规范理论的误解澄清与本土适用-赵宏-中国政法大学法学院.pdf,71.0,17.13,89.0,2.35,68.25,13.48,89.75,2.86,80.5,4.15,69.0,13.91,82.16,17.5,10.38
165,raw/fullpaper/0165-中国法学-2020-4-保险人撤销权_保险法中的一个制度选择及其合理性追问-于海纯-对外经济贸易大学.pdf,74.75,7.79,88.0,1.87,70.5,15.26,88.75,2.59,85.0,5.39,77.75,1.79,83.41,15.03,6.68
166,raw/fullpaper/0166-中国法学-2019-5-保险损失补偿原则适用范围思考-任自力-北京航空航天大学法学院.pdf,81.5,3.84,70.25,20.8,66.5,17.17,87.5,2.87,80.0,3.81,75.0,0.0,80.62,19.23,9.32
167,raw/fullpaper/0167-中国法学-2019-2-信用、法治与现代经济增长的制度基础-王若磊-中央党校政法部.pdf,49.25,15.47,51.25,16.35,57.75,11.3,84.75,4.09,82.5,2.87,57.25,13.48,59.57,19.62,12.23
168,raw/fullpaper/0168-中国法学-2015-5-修复、矫治与分控_社区矫正机能三重性辩证及其展开-李川-东南大学法学院.pdf,62.0,17.01,76.75,8.61,67.75,19.55,84.0,5.48,75.5,10.14,78.75,2.59,74.66,19.17,12.18
169,raw/fullpaper/0169-中国法学-2024-4-债务人合法权益平等保护制度论纲-谭启平-西南政法大学民商法学院.pdf,36.25,6.5,77.25,7.26,56.0,2.12,82.0,6.63,68.5,13.61,62.75,3.56,60.15,14.85,7.63
170,raw/fullpaper/0170-中国法学-2020-5-债权转让中对债务人的延续性保护-朱虎-中国人民大学民商事法律科学研究中心.pdf,79.5,4.15,75.5,12.54,59.5,20.3,89.5,1.66,88.0,1.41,66.0,1.22,80.38,13.88,7.93
171,raw/fullpaper/0171-中国法学-2024-5-健全保证宪法全面实施制度体系-韩大元-中国人民大学法学院.pdf,30.0,0.0,45.0,6.12,49.0,3.67,69.75,4.92,53.25,7.69,59.0,15.83,46.24,17.33,7.37
172,raw/fullpaper/0172-中国法学-2024-5-健全公正执法司法体制机制-贺小荣-最高人民法院党组.pdf,32.0,3.46,20.0,8.66,32.5,2.5,52.75,8.98,38.75,3.77,56.25,5.45,34.15,12.95,6.32
173,raw/fullpaper/0173-中国法学-2019-5-健康权的规范构造-陈云良-广东外语外贸大学广东法治研究院.pdf,50.0,12.75,72.75,7.19,75.0,7.68,75.25,2.17,74.5,4.09,74.75,2.95,68.71,15.48,7.08
174,raw/fullpaper/0174-中国法学-2018-3-儒家民族观影响下的中国古代民族法制-邵方-中国政法大学法律史学研究院.pdf,31.25,2.17,37.5,2.5,33.75,2.17,47.0,5.43,37.5,4.33,29.25,4.66,36.87,6.15,4.1
175,raw/fullpaper/0175-中国法学-2022-6-元宇宙治理法治化的理论定位与基本框架-王奇才-上海师范大学哲学与法政学院.pdf,46.25,9.6,56.75,21.95,67.0,3.0,85.75,2.49,80.5,3.28,66.75,6.83,61.68,15.22,9.08
176,raw/fullpaper/0176-中国法学-2022-6-元宇宙的行政规制路径_一个框架性分析-黄锫-同济大学法学院.pdf,37.5,7.5,41.75,23.91,63.0,20.71,84.5,1.5,69.25,6.22,58.75,4.15,54.06,19.65,12.32
177,raw/fullpaper/0177-中国法学-2015-3-先公司合同问题研究-方斯远-最高人民法院中国应用法学研究所.pdf,73.5,15.52,88.25,2.49,77.5,9.39,83.25,3.7,80.75,2.95,66.75,12.62,82.97,14.98,8.98
178,raw/fullpaper/0178-中国法学-2022-2-免罚清单的实证与法理-张淑芳-上海财经大学法学院.pdf,56.5,6.1,62.0,4.95,68.25,4.09,79.75,7.36,81.5,3.5,81.75,5.63,70.34,16.78,6.07
179,raw/fullpaper/0179-中国法学-2019-6-党内法规制定技术规范论纲-管华-西北政法大学行政法学院.pdf,34.0,4.0,56.25,18.28,60.75,4.38,78.0,3.74,82.25,4.55,74.25,2.49,54.31,14.58,7.22
180,raw/fullpaper/0180-中国法学-2024-3-党内法规的概念分析-朱林方-西南政法大学行政法学院.pdf,73.25,16.56,85.5,1.5,69.25,21.04,87.25,1.3,86.0,1.22,69.25,5.63,81.72,13.0,9.08
181,raw/fullpaper/0181-中国法学-2021-5-党内法规的百年演进与治理之道-宋功德-中共中央办公厅法规局.pdf,30.0,0.0,22.5,7.5,43.75,2.17,67.0,2.12,37.5,4.33,36.25,2.17,39.37,8.55,3.52
182,raw/fullpaper/0182-中国法学-2020-1-党政联合发文的信息公开困境与规则重塑_基于司法裁判的分析-张力-中国政法大学法学院.pdf,69.5,17.74,82.5,4.82,69.25,14.45,85.5,5.72,82.75,1.3,78.0,7.35,79.28,18.03,9.9
183,raw/fullpaper/0183-中国法学-2024-1-党领导立法的规范原理与构造-封丽霞-中共中央党校(国家行政学院)政治和法律教研部.pdf,34.5,2.87,60.75,4.66,47.5,2.5,74.75,8.04,71.5,4.97,60.0,9.19,52.44,12.08,6.2
184,raw/fullpaper/0184-中国法学-2023-1-全国人大常委会授权的宪法定位及合宪性展开-秦小建-中南财经政法大学法学院.pdf,81.5,9.6,84.0,3.67,82.75,3.11,87.5,3.57,87.25,1.3,76.25,7.36,86.72,15.55,5.5
185,raw/fullpaper/0185-中国法学-2018-5-全球治理背景下人类命运共同体的阐释与构建-廖凡-中国社会科学院国际法研究所.pdf,28.75,4.15,47.0,5.43,39.5,3.64,79.0,6.4,68.25,8.44,64.5,1.5,46.76,13.7,5.68
186,raw/fullpaper/0186-中国法学-2017-3-全球治理背景下国际税收秩序的挑战与变革-张泽平-华东政法大学.pdf,31.25,2.17,52.75,1.92,46.25,2.17,80.25,4.82,82.75,6.3,60.5,3.64,50.49,10.5,4.05
187,raw/fullpaper/0187-中国法学-2023-3-全球经贸关系演变中的国际法治危机及其应对-刘敬东-中国社会科学院国际法研究所.pdf,44.25,7.19,77.0,2.12,57.75,6.57,81.75,6.02,71.75,2.49,71.0,5.34,63.16,12.73,5.72
188,raw/fullpaper/0188-中国法学-2015-4-全面深化改革中的民法典编纂-王利明-中国人民大学.pdf,28.75,2.17,35.75,14.89,36.25,2.17,66.0,4.24,73.0,3.0,73.0,7.38,40.49,16.92,6.52
189,raw/fullpaper/0189-中国法学-2022-5-公共健康危机的知识产权法应对-万勇-中国人民大学法学院.pdf,59.75,15.07,85.75,1.48,66.5,6.1,79.0,1.0,86.0,1.22,80.25,2.86,76.59,13.48,5.33
190,raw/fullpaper/0190-中国法学-2021-5-公共卫生预警原则和机制建构研究-解志勇-中国政法大学比较法学研究院.pdf,49.0,18.18,52.0,9.46,73.75,4.38,86.5,5.17,85.5,1.5,72.25,1.79,62.9,18.22,7.8
191,raw/fullpaper/0191-中国法学-2019-4-公共服务供给权责配置研究-李蕊-中国政法大学民商经济法学院.pdf,56.25,14.77,75.0,0.0,69.5,12.78,80.75,2.95,83.0,1.87,59.25,4.38,70.76,17.27,7.1
192,raw/fullpaper/0192-中国法学-2022-6-公司利益范式下的董事义务改革-傅穹-吉林大学理论法学研究中心、法学院.pdf,59.0,11.45,83.0,1.22,74.5,6.58,84.5,5.72,81.25,6.5,80.5,2.5,78.38,13.73,6.53
193,raw/fullpaper/0193-中国法学-2020-5-公司法定代表人越权签署的担保合同效力规则的反思与重构-刘俊海-中国人民大学法学院.pdf,47.5,11.46,61.0,19.52,69.0,8.86,71.25,5.4,83.0,7.0,61.5,13.59,60.06,23.25,12.65
194,raw/fullpaper/0194-中国法学-2021-2-公司法改革的文化拘束-蒋大兴-北京大学法学院.pdf,66.0,13.1,82.5,2.96,51.25,10.57,81.25,3.27,76.75,3.7,76.5,6.1,73.87,13.77,7.63
195,raw/fullpaper/0195-中国法学-2016-6-公司解散纠纷的司法实践和裁判规则改进-耿利航-山东大学法学院.pdf,57.75,21.97,64.75,21.25,68.75,6.46,83.25,6.76,83.0,3.0,63.5,1.5,70.34,19.07,11.73
196,raw/fullpaper/0196-中国法学-2015-6-公司资本制度改革的正当性_基于债权人保护功能的法经济学分析-黄辉-香港中文大学法学院.pdf,77.0,2.92,73.0,2.12,76.25,5.76,86.75,2.77,80.0,3.81,75.75,3.77,81.22,15.08,4.07
197,raw/fullpaper/0197-中国法学-2021-5-公司软法定位及其与公司法的衔接-王兰-厦门大学法学院.pdf,48.0,10.46,78.25,4.02,77.0,9.67,84.5,4.77,81.0,3.67,60.0,11.18,68.82,16.12,8.42
198,raw/fullpaper/0198-中国法学-2015-6-公平公正待遇条款的法方法困境及出路-梁开银-浙江师范大学法政学院.pdf,81.0,5.61,83.5,1.5,70.0,5.43,82.25,1.79,83.0,2.12,80.5,0.87,84.94,14.45,3.33
199,raw/fullpaper/0199-中国法学-2021-3-公平竞争原则与政府规制变革-孙晋-武汉大学法学院.pdf,42.5,5.59,71.25,6.83,58.75,8.17,79.75,4.49,82.5,1.8,77.5,2.87,60.9,12.1,5.73
200,raw/fullpaper/0200-中国法学-2016-6-公序良俗在我国的司法适用研究-蔡唱-湖南大学法学院.pdf,60.5,20.57,82.0,0.0,51.75,10.06,76.5,1.5,78.25,2.49,76.75,4.92,70.78,15.02,7.62
201,raw/fullpaper/0201-中国法学-2021-4-公民遵守劳动纪律义务的宪法变迁与启示-阎天-北京大学宪法与行政法研究中心.pdf,78.75,5.63,72.25,6.1,63.0,6.56,87.75,1.79,85.0,0.71,72.25,0.43,79.56,11.28,4.08
202,raw/fullpaper/0202-中国法学-2015-1-公私关系的认识论重建与国际法发展-蔡从燕-厦门大学法学院.pdf,62.0,7.04,62.25,6.18,75.75,2.49,86.25,3.03,81.0,2.74,74.5,0.87,73.19,16.1,4.3
203,raw/fullpaper/0203-中国法学-2023-5-共享经济财产容他权研究-付大学-天津工业大学法学院.pdf,50.75,14.29,84.5,1.5,70.0,8.92,75.75,2.86,80.75,2.95,72.5,2.87,70.97,14.4,6.42
204,raw/fullpaper/0204-中国法学-2020-2-共同市场支配地位制度拓展适用于算法默示共谋研究-时建中-中国政法大学.pdf,67.75,19.31,83.25,3.7,80.25,4.92,80.75,2.95,80.75,5.17,76.25,3.63,79.66,15.1,7.65
205,raw/fullpaper/0205-中国法学-2020-2-共同市场支配地位的理论基础与规则构造-张晨颖-清华大学法学院.pdf,83.25,3.42,84.0,1.58,78.25,10.78,87.0,5.39,79.75,5.76,66.0,0.71,86.43,11.9,5.3
206,raw/fullpaper/0206-中国法学-2020-2-共犯处罚根据论的反思与修正_新混合惹起说的提出-王昭武-云南大学法学院.pdf,81.5,6.65,74.25,23.31,80.25,4.76,87.0,2.12,78.25,6.42,73.75,6.94,83.87,14.28,9.65
207,raw/fullpaper/0207-中国法学-2015-6-内幕交易违法所得司法判断规则研究-刘宪权-华东政法大学.pdf,79.25,6.22,71.0,10.05,76.0,8.25,68.75,9.6,85.5,2.87,66.25,9.18,77.26,17.4,8.88
