paper_id,paper,研究创新性,研究创新性_std,现状洞察度,现状洞察度_std,理论建构力,理论建构力_std,逻辑连贯性,逻辑连贯性_std,学术共识度,学术共识度_std,前瞻延展性,前瞻延展性_std,ccb_score,round1_avg_std,round2_avg_std
455,raw/jiaodafaxue/JDFX2023004004_王凌皞_2023_交大法学_正义与仁爱的双重考量——高空抛物侵权连带归责方式的辩护.md,30.0,0.0,0.0,0.0,0.0,0.0,7.5,4.33,0.0,0.0,2.5,4.33,12.35,13.55,1.67
456,raw/jiaodafaxue/JDFX2023004005_王昱博_2023_交大法学_拒绝严格责任？——反省康德主义侵权法理论.md,80.25,12.97,81.5,5.5,65.0,20.66,77.0,6.82,78.25,2.05,75.75,2.49,80.09,14.08,9.75
457,raw/jiaodafaxue/JDFX2023004006_王世杰_2023_交大法学_利害调整模式下公权利理论的革新.md,30.0,0.0,0.0,0.0,21.25,12.93,6.25,10.83,30.5,6.18,6.25,10.83,15.81,11.92,7.83
458,raw/jiaodafaxue/JDFX2023004007_董储超和舒瑶芝_2023_交大法学_诉源治理导向下的纠纷解决：理念澄清与范式革新.md,30.0,0.0,0.0,0.0,0.0,0.0,2.5,4.33,0.0,0.0,0.0,0.0,11.18,8.75,0.83
459,raw/jiaodafaxue/JDFX2023004008_潘宁和陈浩邦_2023_交大法学_创新视角下的反垄断执法改进——基于反垄断处罚决定书与公司专利及财务数据的实证分析.md,74.25,9.96,76.5,2.96,79.25,5.85,77.5,7.63,80.75,4.38,56.75,4.92,78.43,12.65,6.88
460,raw/jiaodafaxue/JDFX2023004009_翟仲_2023_交大法学_论沿海国保护权对军舰豁免权的限制.md,56.5,19.93,76.5,2.87,77.5,7.63,83.0,3.08,88.0,1.41,55.0,6.28,73.15,15.28,7.93
461,raw/jiaodafaxue/JDFX2023004010_何思萌_2023_交大法学_民国时期的变更判例制度及其实践.md,67.25,8.14,67.5,2.87,32.5,13.16,71.75,4.09,70.0,2.0,73.75,3.63,62.24,14.38,6.52
462,raw/jiaodafaxue/JDFX2023004011_邓翔宇_2023_交大法学_部门宪法划分的双重基础——以结构功能主义和社会系统论为视角.md,30.0,0.0,2.5,4.33,5.0,8.66,3.75,6.5,5.0,5.0,0.0,0.0,12.94,11.8,4.72
463,raw/jiaodafaxue/JDFX2023004012_王宾_2023_交大法学_工伤认定争议的程序空转及解决.md,80.25,5.21,81.75,2.05,77.75,4.38,87.75,2.68,81.5,2.18,65.75,3.77,84.93,12.6,3.9
464,raw/jiaodafaxue/JDFX2023005001_季卫东_2023_交大法学_主权的嬗变——数字化“魔兽世界”与法律秩序创新.md,30.0,0.0,2.5,4.33,5.0,5.0,5.0,8.66,3.75,6.5,10.0,10.0,13.24,13.97,6.63
465,raw/jiaodafaxue/JDFX2023005002_蒋大兴_2023_交大法学_“法人格否认裁判”之效力射程——“法人格否认裁判”是否具有跨域效力？.md,28.75,2.17,7.5,4.33,7.5,7.5,5.0,5.0,0.0,0.0,0.0,0.0,14.41,7.8,3.67
466,raw/jiaodafaxue/JDFX2023005003_李建伟和李亚超_2023_交大法学_论公司社会责任强制性的规范体系建构.md,62.0,7.04,76.25,3.63,46.25,1.3,71.0,1.73,84.0,3.67,64.0,5.34,64.69,14.07,4.37
467,raw/jiaodafaxue/JDFX2023005004_杨琼_2023_交大法学_公司法的比例性规制——保障公司发展权的另一种思路.md,48.75,6.5,65.0,6.08,67.5,9.66,77.0,3.0,83.5,1.66,64.0,5.34,62.53,16.67,6.22
468,raw/jiaodafaxue/JDFX2023005005_安晨曦_2023_交大法学_《民法典》视角下公司法中“连带责任”的语义检视.md,79.5,8.85,41.75,25.77,83.25,6.98,86.75,3.7,80.25,3.03,57.5,2.5,72.99,21.03,9.8
469,raw/jiaodafaxue/JDFX2023005006_山本隆司和袁浦_2023_交大法学_私法与公法的协动形式.md,42.5,2.5,68.25,9.04,72.0,7.35,65.75,9.55,60.75,9.42,76.75,2.38,59.24,17.52,7.75
470,raw/jiaodafaxue/JDFX2023005007_唐安然_2023_交大法学_司法解决行政争议中实质性标准的廓清.md,30.0,0.0,0.0,0.0,11.25,6.5,10.0,14.58,0.0,0.0,2.5,4.33,14.93,10.55,4.88
471,raw/jiaodafaxue/JDFX2023005008_邓华_2023_交大法学_国际刑事司法实践对习惯国际法的重申、认定及“重构”.md,30.0,0.0,0.0,0.0,1.25,2.17,0.0,0.0,0.0,0.0,0.0,0.0,10.81,6.07,0.42
472,raw/jiaodafaxue/JDFX2023005009_王雯萱_2023_交大法学_密闭空间防卫案件的证明责任分配规则研究.md,60.5,6.95,77.5,6.18,76.0,6.96,85.0,2.12,64.0,13.29,76.25,1.79,75.0,19.97,7.15
473,raw/jiaodafaxue/JDFX2023005010_张弘毅_2023_交大法学_论背俗一物二卖中的回复原状救济.md,27.5,4.33,1.25,2.17,2.5,4.33,0.0,0.0,0.0,0.0,2.5,4.33,10.44,7.03,2.92
474,raw/jiaodafaxue/JDFX2023005011_尹辉煌_2023_交大法学_整合论宪法学：找回国家还是失去国家？——读斯门德《宪法与实在宪法》.md,81.5,4.09,81.5,4.09,52.5,4.82,74.75,4.09,84.75,1.79,54.25,6.06,76.79,10.87,4.8
475,raw/jiaodafaxue/JDFX2023006001_郑军男_2023_交大法学_论数据权益的刑法保护——民刑交错视角下的法益保护论探讨.md,30.0,0.0,0.0,0.0,4.5,7.79,7.0,12.12,21.25,10.83,12.5,7.5,13.03,11.78,7.37
476,raw/jiaodafaxue/JDFX2023006002_单平基_2023_交大法学_民法中的自助行为及其限度——兼及不当自主行为所致民刑交叉问题.md,30.0,0.0,0.0,0.0,3.75,6.5,5.0,8.66,10.25,17.75,2.5,4.33,12.43,9.05,7.17
477,raw/jiaodafaxue/JDFX2023006003_黄忠顺_2023_交大法学_刑事涉财产执行中的案外人权益救济——以案外人权益救济程序的当事人构造为视角.md,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.66,0.0,0.0,10.59,9.77,1.67
478,raw/jiaodafaxue/JDFX2023006004_彭錞_2023_交大法学_论政务数据共享的推进与边界.md,30.0,0.0,2.5,4.33,3.75,6.5,0.0,0.0,2.5,4.33,0.0,0.0,11.84,15.55,2.92
479,raw/jiaodafaxue/JDFX2023006005_徐曦昊和宋华琳_2023_交大法学_美国行政法上的机构协调及其借鉴.md,30.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,17.5,2.5,5.0,5.0,11.47,12.17,2.42
480,raw/jiaodafaxue/JDFX2023006006_童德华_2023_交大法学_期待可能性论对预防刑罚观之实践问题的消解.md,30.0,0.0,11.25,6.5,7.5,7.5,11.25,14.31,10.0,12.25,2.5,4.33,17.21,12.05,8.63
481,raw/jiaodafaxue/JDFX2023006007_饶先成_2023_交大法学_专利技术特征划分的反思与重构.md,27.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,4.33,0.0,0.0,9.71,5.52,1.32
482,raw/jiaodafaxue/JDFX2023006008_程皓楠_2023_交大法学_法律保留原则中的全面保留理论.md,65.0,12.43,81.5,3.5,48.0,5.87,83.75,3.77,80.75,1.92,50.0,14.65,70.29,11.72,8.1
483,raw/jiaodafaxue/JDFX2023006009_黄宇杰_2023_交大法学_民法典视域下侵犯商业秘密行为规则的反思与完善.md,30.0,0.0,0.0,0.0,5.0,8.66,7.5,12.99,7.5,7.5,2.5,4.33,13.24,11.4,6.45
484,raw/jiaodafaxue/JDFX2023006010_张耀文_2023_交大法学_比例原则在雇员个人信息保护中的构造及适用.md,30.0,0.0,0.0,0.0,6.25,10.83,5.0,8.66,2.5,4.33,0.0,0.0,12.87,10.72,4.58
485,raw/jiaodafaxue/JDFX2024001001_孙长永_2024_交大法学_未决羁押的合理期限及其法律规制.md,76.25,7.36,78.5,7.79,78.25,4.92,83.25,3.7,86.25,3.03,74.5,2.87,81.78,12.42,5.72
486,raw/jiaodafaxue/JDFX2024001002_孙维飞_2024_交大法学_遗赠、婚外同居与公序良俗.md,78.75,6.06,58.25,5.63,65.5,11.54,85.25,2.17,84.25,3.77,78.75,4.15,76.12,15.38,6.4
487,raw/jiaodafaxue/JDFX2024001003_刘耀东_2024_交大法学_公序良俗在情人遗赠纠纷中的适用——基于私法与基本权利冲突理论的二元视角.md,70.5,6.18,75.25,8.17,73.25,5.54,87.25,0.83,79.0,3.67,69.25,6.83,79.04,13.53,6.0
488,raw/jiaodafaxue/JDFX2024001004_陈霖_2024_交大法学_遗赠物上代位推定的教义构造与适用甄别.md,30.0,0.0,0.0,0.0,12.5,21.65,0.0,0.0,0.0,0.0,2.5,4.33,12.79,8.7,5.0
489,raw/jiaodafaxue/JDFX2024001005_夏静宜_2024_交大法学_原因欠缺导致赠与财产返还的原理和规则.md,82.5,5.55,84.75,1.79,82.5,6.18,80.75,2.59,79.5,3.64,80.25,1.79,87.62,12.52,4.15
490,raw/jiaodafaxue/JDFX2024001006_徐忠明_2024_交大法学_有图自东方来：明信片上的清末司法场景.md,50.5,14.43,45.5,13.35,60.0,11.18,80.0,5.1,72.75,6.06,47.0,8.03,57.94,22.55,11.2
491,raw/jiaodafaxue/JDFX2024001007_张泽键_2024_交大法学_权利的混合理论成立吗？.md,86.25,1.3,83.25,3.03,71.0,12.9,83.25,3.34,75.75,4.26,63.0,5.43,85.15,16.13,5.83
492,raw/jiaodafaxue/JDFX2024001008_钱坤_2024_交大法学_理一分殊：全国人大及其常委会宪法监督权的差异化构造.md,85.25,4.55,72.75,3.96,76.75,8.61,88.5,0.87,89.25,2.95,69.75,4.82,84.57,13.23,4.97
493,raw/jiaodafaxue/JDFX2024001009_张扬欢_2024_交大法学_通信标准必要专利跨领域许可FRAND义务研究.md,86.25,4.15,73.75,6.18,82.5,2.69,83.75,1.79,85.0,0.0,69.0,3.67,85.06,13.95,3.55
494,raw/jiaodafaxue/JDFX2024001010_李志颖_2024_交大法学_算法歧视的两副面孔及其法律规制.md,73.75,3.03,69.5,11.43,82.0,2.55,72.25,14.29,86.25,3.63,70.75,5.63,76.85,13.17,7.8
495,raw/jiaodafaxue/JDFX2024001011_李卓卓_2024_交大法学_表决权滥用的法律规制——以决议效力为中心.md,79.0,13.91,86.5,3.35,69.25,11.12,85.75,2.49,85.75,5.67,71.75,2.05,83.63,10.02,7.45
496,raw/jiaodafaxue/JDFX2024002001_郭烁_2024_交大法学_控方撤回认罪认罚：比较考察与类型规制.md,77.75,7.29,78.75,7.98,78.5,5.22,84.5,4.77,76.5,6.1,57.5,10.16,81.71,18.98,7.97
497,raw/jiaodafaxue/JDFX2024002002_闫召华_2024_交大法学_认罪认罚案件质效评估机制的反思与完善.md,63.0,16.57,33.75,16.72,61.25,8.17,74.25,6.18,79.0,4.12,72.0,8.34,58.46,21.13,11.55
498,raw/jiaodafaxue/JDFX2024002003_刘磊_2024_交大法学_量刑建议“一般应当采纳”条款之省思.md,71.25,21.03,64.0,9.25,54.0,3.67,81.0,4.58,80.0,1.41,78.0,3.08,71.79,17.12,8.28
499,raw/jiaodafaxue/JDFX2024002004_赵恒_2024_交大法学_认罪认罚案件审判活动中人民陪审员制度适用的挑战及其应对.md,70.0,8.92,79.0,2.24,50.75,5.63,78.0,4.06,76.75,6.06,73.75,1.79,73.6,13.02,5.53
500,raw/jiaodafaxue/JDFX2024002005_江山_2024_交大法学_论反垄断法解释的学派分歧及其交谈前景.md,30.0,0.0,1.25,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.88,7.32,0.42
501,raw/jiaodafaxue/JDFX2024002006_汪改丽_2024_交大法学_论个人信息的反垄断法保护——以“滴滴案”为例.md,62.25,12.97,80.75,1.3,56.75,4.92,83.0,4.36,78.25,2.49,68.25,2.05,73.51,13.63,5.42
502,raw/jiaodafaxue/JDFX2024002007_李鑫_2024_交大法学_经营者集中救济“防火墙”措施的实施与监督.md,32.5,2.5,37.5,21.17,61.75,10.08,79.25,2.17,76.25,3.63,64.75,1.09,49.84,13.37,7.82
503,raw/jiaodafaxue/JDFX2024002008_孟现玉_2024_交大法学_积极老龄化视域下促进老年人就业的法治路径.md,44.5,9.12,56.75,16.48,43.5,8.62,78.25,7.5,69.75,7.69,65.0,2.12,55.15,16.77,9.9
504,raw/jiaodafaxue/JDFX2024002009_袁野_2024_交大法学_优先权之反思与重述.md,74.25,15.94,87.75,1.79,74.5,11.54,89.5,2.6,87.75,1.64,71.0,3.67,84.06,12.02,7.15
505,raw/jiaodafaxue/JDFX2024002010_曾凤辰_2024_交大法学_知识产权滥用的教义学构造.md,78.25,11.71,78.0,4.24,82.25,10.06,85.75,5.12,84.75,3.27,69.5,6.54,83.66,13.85,7.87
506,raw/jiaodafaxue/JDFX2024002011_房旭和郭东阳_2024_交大法学_专属经济区航行自由适当顾及义务的履行研究.md,47.5,10.31,60.25,14.08,78.25,2.49,82.5,2.87,86.25,0.83,65.0,7.07,64.16,13.32,7.27
507,raw/jiaodafaxue/JDFX2024003001_叶必丰_2024_交大法学_地方法规范的“飞出”适用.md,71.0,7.78,67.5,6.58,80.25,7.22,83.5,3.84,85.5,1.5,68.75,2.59,77.75,12.9,5.67
508,raw/jiaodafaxue/JDFX2024003002_郑玉双_2024_交大法学_什么是损害？——一个刑法哲学视角的分析.md,79.25,3.42,83.5,1.12,44.25,13.08,70.0,9.35,78.5,4.09,70.25,2.86,71.9,14.75,6.52
509,raw/jiaodafaxue/JDFX2024003003_张峰铭_2024_交大法学_超越比例原则：同态报应量刑原则的法理根基与实践意义.md,78.5,3.91,85.5,7.92,81.5,2.96,87.0,2.92,76.75,4.92,76.25,3.03,85.68,11.12,4.93
510,raw/jiaodafaxue/JDFX2024003004_王华伟_2024_交大法学_网络暴力治理：平台责任与守门人角色.md,59.25,9.58,61.0,11.98,72.75,10.96,87.75,1.79,83.75,3.03,71.75,2.49,71.75,17.23,7.68
511,raw/jiaodafaxue/JDFX2024003005_徐万龙_2024_交大法学_论刑事正当防卫和民事正当防卫的同一关系.md,64.75,21.25,78.25,2.49,77.75,6.57,87.75,2.68,84.75,4.09,51.25,16.48,77.63,17.83,10.3
512,raw/jiaodafaxue/JDFX2024003006_满洪杰和陈哲璇_2024_交大法学_论人类基因资料库研究中知情同意制度的完善.md,64.25,6.42,67.5,8.29,62.75,12.28,84.5,1.5,82.0,3.08,75.0,7.38,72.51,14.77,7.5
513,raw/jiaodafaxue/JDFX2024003007_于佳佳_2024_交大法学_人类辅助生殖技术应用范围的法律调整论.md,47.75,14.77,70.25,3.03,50.0,11.18,79.5,4.56,83.5,8.5,73.25,6.83,60.91,18.05,9.42
514,raw/jiaodafaxue/JDFX2024003008_范奇_2024_交大法学_双向诉讼抑或单向诉讼？——行政协议诉讼的模式选择.md,83.0,1.73,80.5,2.6,76.5,6.98,78.25,2.49,85.75,1.3,79.5,1.66,83.15,11.98,3.23
515,raw/jiaodafaxue/JDFX2024003009_张栋和李轲_2024_交大法学_主体论视域下涉案企业合规有效性审查的三种模式.md,47.0,5.43,53.75,14.31,73.25,13.75,73.0,2.92,70.0,8.92,63.25,10.57,59.34,19.15,10.77
516,raw/jiaodafaxue/JDFX2024003010_胡挺_2024_交大法学_公司决议无效规范基础的实证考察与认识论革新.md,28.75,2.17,1.25,2.17,6.25,6.5,2.5,4.33,0.0,0.0,1.25,2.17,12.13,12.77,3.33
517,raw/jiaodafaxue/JDFX2024003011_白睿成_2024_交大法学_权利法定视角下著作权兜底条款的适用进路.md,77.0,4.85,79.75,7.15,75.5,14.77,91.0,1.0,87.0,1.58,71.25,4.66,83.68,16.27,6.57
518,raw/jiaodafaxue/JDFX2024004001_王泽鉴_2024_交大法学_不当得利法释义学的建构.md,46.75,19.15,86.25,2.17,85.5,1.5,88.0,7.71,84.0,5.34,69.25,4.38,72.59,15.12,7.75
519,raw/jiaodafaxue/JDFX2024004002_朱晓喆_2024_交大法学_中国民法典评注：理论基础与愿景使命.md,28.75,2.17,59.5,5.32,41.25,2.17,81.75,4.02,85.0,0.71,68.75,6.5,50.66,12.38,4.0
520,raw/jiaodafaxue/JDFX2024004003_赵文杰_2024_交大法学_《民法典》第122条评注.md,63.5,13.43,88.5,6.22,63.38,35.27,80.5,4.33,87.25,1.3,62.5,6.18,76.36,16.85,12.83
521,raw/jiaodafaxue/JDFX2024004004_黄韬_2024_交大法学_“党管金融”的法治内涵.md,30.0,0.0,0.0,0.0,7.5,4.33,0.0,0.0,11.5,7.4,0.0,0.0,11.91,4.08,2.25
522,raw/jiaodafaxue/JDFX2024004005_黄辉和王超_2024_交大法学_证券仲裁的禀赋特性与制度创新：自愿性与强制性的冲突与调和.md,30.0,0.0,0.0,0.0,4.5,7.79,7.5,4.33,0.0,0.0,2.5,4.33,13.15,8.32,3.17
523,raw/jiaodafaxue/JDFX2024004006_苏盼_2024_交大法学_论金融监管规则的司法考量.md,70.5,14.94,77.5,2.87,72.25,6.57,86.75,3.03,84.25,1.3,62.0,4.95,79.28,12.3,6.48
524,raw/jiaodafaxue/JDFX2024004007_王志明_2024_交大法学_内幕交易民事赔偿制度之审思.md,72.5,2.87,81.25,2.49,63.5,13.74,85.5,0.87,85.75,1.3,81.25,2.59,81.03,10.4,4.6
525,raw/jiaodafaxue/JDFX2024004008_胡丽文_2024_交大法学_数字时代经济权力法律治理的现代转向.md,49.5,12.36,64.5,9.91,50.25,2.05,81.75,2.86,75.0,2.12,67.5,2.5,60.75,12.22,6.12
526,raw/jiaodafaxue/JDFX2024004009_洪涛_2024_交大法学_问题与新解：刑事电子数据的最佳证据规则——基于486份裁判文书的实证分析.md,22.5,12.99,0.0,0.0,0.0,0.0,2.5,4.33,5.0,5.0,0.0,0.0,8.53,6.38,4.3
527,raw/jiaodafaxue/JDFX2024004010_龙卫球和何傲翾_2024_交大法学_民法债物关系的再认知：基于债的财产化和并立化的内在视角.md,30.25,2.86,71.75,3.77,72.5,12.99,85.0,5.39,78.0,0.0,62.5,7.63,60.35,11.08,6.27
528,raw/jiaodafaxue/JDFX2024005001_范进学_2024_交大法学_论习近平法治思想的法治理论体系.md,30.0,0.0,50.0,20.31,47.75,1.79,51.25,9.6,48.75,4.15,22.5,2.5,42.84,14.23,7.4
529,raw/jiaodafaxue/JDFX2024005002_赵旭东和陈萱_2024_交大法学_论未出资股权转让后的出资责任——新《公司法》第88条的正当性与适用解读.md,30.0,0.0,0.0,0.0,5.0,8.66,3.75,6.5,0.0,0.0,2.5,4.33,12.35,11.23,3.75
530,raw/jiaodafaxue/JDFX2024005003_林一英_2024_交大法学_新《公司法》提升中小公司治理灵活性及其适用与展望.md,22.5,7.5,7.5,12.99,12.5,2.5,10.0,10.0,2.5,4.33,20.0,0.0,14.26,12.08,7.18
531,raw/jiaodafaxue/JDFX2024005004_周游_2024_交大法学_股东出资规则的体系性解释——以新《公司法》第47—54条为轴线.md,30.0,0.0,0.0,0.0,0.0,0.0,1.25,2.17,2.5,4.33,0.0,0.0,10.88,6.8,1.25
532,raw/jiaodafaxue/JDFX2024005005_袁崇霖_2024_交大法学_论董事忠实义务的程序性保障——以利益冲突披露义务为中心.md,30.0,0.0,0.0,0.0,13.0,22.52,2.5,4.33,17.5,10.9,5.0,8.66,13.47,11.15,8.93
533,raw/jiaodafaxue/JDFX2024005006_高富平_2024_交大法学_可信数据流通制度论——治理范式经济秩序的形成.md,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,4.33,7.5,4.33,10.59,5.37,1.67
534,raw/jiaodafaxue/JDFX2024005007_许春明和杨欢欢_2024_交大法学_论数据的法律界定.md,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,4.33,3.75,4.15,10.59,9.33,1.63
535,raw/jiaodafaxue/JDFX2024005008_赵祖斌_2024_交大法学_已公开个人信息处理规则的构造及适用——以合法处理事由为中心.md,30.0,0.0,2.5,4.33,16.25,2.17,18.75,10.83,23.0,7.04,3.75,6.5,18.46,13.63,5.93
536,raw/jiaodafaxue/JDFX2024005009_张开骏_2024_交大法学_个罪法益与构成要件的解释方法.md,30.0,0.0,4.5,4.56,15.0,0.0,31.25,18.83,11.25,19.49,7.5,4.33,21.65,14.15,9.08
537,raw/jiaodafaxue/JDFX2024005010_罗维鹏_2024_交大法学_刑事证据审查标准及其经验.md,28.75,2.17,2.5,4.33,2.5,4.33,0.0,0.0,16.25,9.6,2.5,4.33,11.18,8.83,4.77
538,raw/jiaodafaxue/JDFX2024006001_龚柏华_2024_交大法学_更高水平开放需适配高端涉外法治研究和运用人才.md,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,6.5,0.0,0.0,10.59,9.9,1.25
539,raw/jiaodafaxue/JDFX2024006002_江河_2024_交大法学_涉外法治的知识体系及其互动性建构.md,33.25,3.42,71.0,5.34,55.75,8.17,60.0,4.3,82.0,5.61,56.25,6.65,52.4,14.27,6.45
540,raw/jiaodafaxue/JDFX2024006003_欧福永和黄思瑞_2024_交大法学_气候变化应对类ESG国际商事仲裁：优势、困境与中国进路.md,31.25,2.17,71.25,8.47,50.75,4.38,72.75,7.46,80.75,5.17,68.75,3.27,53.87,10.22,5.97
541,raw/jiaodafaxue/JDFX2024006004_韩逸畴_2024_交大法学_国际法适用中的双重标准问题研究.md,31.25,2.17,40.75,5.63,35.0,6.12,66.75,6.46,65.0,6.28,55.0,6.12,42.5,15.92,6.33
542,raw/jiaodafaxue/JDFX2024006005_张志铭_2024_交大法学_认真对待案件事实——一种结构形态的事实观.md,53.75,6.65,68.25,10.8,68.25,9.44,65.75,6.06,79.5,6.18,61.0,3.08,65.54,19.48,8.13
543,raw/jiaodafaxue/JDFX2024006006_雷磊_2024_交大法学_数字司法的理论反思：意义、问题与监管.md,60.5,13.16,65.5,10.4,57.5,2.87,83.25,1.09,81.25,3.96,67.5,2.5,69.5,12.73,6.55
544,raw/jiaodafaxue/JDFX2024006007_杨力_2024_交大法学_论普惠金融的数字司法源头治理.md,24.5,11.08,52.5,14.79,57.0,10.7,62.0,10.1,59.25,18.27,70.75,3.96,45.65,21.37,13.28
545,raw/jiaodafaxue/JDFX2024006008_康宁_2024_交大法学_区块链个人信息保护的“同意”难题及进程化应对.md,42.5,12.68,49.5,13.9,77.0,12.79,81.25,3.27,78.75,3.7,62.25,4.38,59.35,14.33,9.78
546,raw/jiaodafaxue/JDFX2024006009_付举乾_2024_交大法学_“信息换给付”下捆绑禁令的内在体系与规范构造——对《个人信息保护法》第16条的解读.md,73.25,15.29,85.75,2.49,77.75,2.68,87.75,1.79,88.0,0.0,69.25,3.27,83.4,10.65,4.93
547,raw/jiaodafaxue/JDFX2024006010_焦海涛_2024_交大法学_滥用相对优势地位的性质区分与规制体系.md,80.75,4.87,80.5,2.18,78.0,3.74,89.75,1.48,86.25,3.03,61.5,2.69,85.32,9.05,3.45
548,raw/jiaodafaxue/JDFX2024006011_邓可祝和李晓艳_2024_交大法学_环境执法正面清单制度：法理阐释与实效保障.md,46.25,14.31,70.5,3.64,41.5,5.22,81.5,6.84,78.25,4.49,63.25,8.61,59.41,16.02,8.28
549,raw/jiaodafaxue/JDFX2025001001_孙远和刘慧慧_2025_交大法学_“刑事法律推定”否定论及“允许性推定”之本质.md,87.75,1.79,68.0,14.47,88.0,5.83,88.0,0.71,82.25,1.79,73.5,4.56,86.21,14.02,5.62
550,raw/jiaodafaxue/JDFX2025001002_贾志强_2025_交大法学_反思量刑合意的效力.md,87.25,1.3,83.5,2.6,77.5,6.38,88.0,0.0,86.75,3.03,83.5,1.5,89.82,10.98,2.85
551,raw/jiaodafaxue/JDFX2025001003_李世阳_2025_交大法学_论公诉变更的必要性及其可能限度.md,80.75,2.95,87.75,1.79,75.5,6.87,87.0,1.87,84.5,1.5,68.25,2.05,85.94,10.25,3.28
552,raw/jiaodafaxue/JDFX2025001004_段厚省_2025_交大法学_对“阅核制”的认识论检讨.md,76.5,21.09,80.0,4.85,78.75,13.86,83.0,3.39,79.5,1.66,77.25,1.3,82.25,15.82,8.88
553,raw/jiaodafaxue/JDFX2025001005_张杰_2025_交大法学_论司法公共表达与“网库并行”案例发布模式的建构.md,36.25,2.17,43.75,14.31,59.75,2.86,78.0,5.1,72.5,2.87,71.25,4.66,51.99,16.83,6.15
554,raw/jiaodafaxue/JDFX2025001006_李学尧和刘庄_2025_交大法学_算法时代的法治之路：计算法学的规范性探索.md,54.75,12.87,83.75,4.15,42.75,4.97,77.25,1.92,73.5,11.06,79.0,3.67,64.75,12.37,7.43
555,raw/jiaodafaxue/JDFX2025001007_张玉洁_2025_交大法学_法政策学视角下低空经济的法治保障研究.md,38.75,5.63,50.0,13.69,67.75,6.1,77.25,3.96,82.5,3.64,59.25,4.38,55.57,17.32,7.2
556,raw/jiaodafaxue/JDFX2025001008_宋亚辉等_2025_交大法学_法学十个二级学科的十年发展：知识生产的视角.md,31.25,2.17,40.0,23.72,43.75,6.65,81.25,8.17,64.75,4.55,48.25,6.02,47.28,16.98,9.87
557,raw/jiaodafaxue/JDFX2025001009_刘云亮和卢晋_2025_交大法学_中国特色自由贸易港法规制定权论.md,31.25,2.17,41.75,4.09,44.5,2.29,71.5,0.87,76.75,5.36,69.0,7.28,45.53,11.9,4.23
558,raw/jiaodafaxue/JDFX2025001010_邵奇聪_2025_交大法学_刑事共同被告陈述的法庭调查模式研究.md,72.5,11.1,86.25,2.17,73.75,4.38,82.5,0.87,86.25,3.03,73.75,1.79,81.31,10.43,4.5
559,raw/jiaodafaxue/JDFX2025002001_蒋传光和张雷_2025_交大法学_习近平法治思想中的传统法律文化观及原创性贡献.md,31.25,2.17,40.0,8.66,40.25,3.03,63.75,4.38,33.75,4.15,32.5,2.5,42.54,12.12,4.8
560,raw/jiaodafaxue/JDFX2025002002_刘荣军_2025_交大法学_习近平关于尊重和保障人权重要论述的形成渊源、实践理路与全球人权治理启示.md,30.0,0.0,12.25,8.67,40.0,1.41,56.5,7.23,35.0,0.0,38.75,8.2,33.82,12.95,4.9
561,raw/jiaodafaxue/JDFX2025002003_蒋红珍_2025_交大法学_平台主体责任在顺风车监管中的认定.md,55.0,14.87,71.25,6.83,69.0,9.92,81.5,2.18,80.25,2.28,65.0,5.2,70.53,15.47,7.95
562,raw/jiaodafaxue/JDFX2025002004_苏宇_2025_交大法学_公共数据污染的法律治理.md,59.0,29.03,63.25,3.03,81.0,7.97,80.75,2.95,84.25,2.49,76.25,5.4,72.0,16.88,9.78
563,raw/jiaodafaxue/JDFX2025002005_刘绍宇_2025_交大法学_公法如何介入平台治理？——以私行政法学之建构为切入点.md,72.25,3.77,86.25,2.17,71.0,8.77,88.5,0.87,85.0,0.0,61.5,7.89,82.15,12.15,4.5
564,raw/jiaodafaxue/JDFX2025002006_周乐_2025_交大法学_政府数据开放共享平台建构中的边缘计算风险及其多元规制.md,30.0,0.0,33.25,3.42,36.25,4.15,63.5,9.18,49.0,3.67,37.5,8.56,39.75,11.65,5.57
565,raw/jiaodafaxue/JDFX2025002007_郭延军和童之伟_2025_交大法学_民族的现代的法理学的夺人先声——上海交大法学先贤杨廷栋学术思想考论.md,38.75,4.15,62.5,10.31,60.75,4.87,85.5,1.8,61.0,9.14,60.0,5.0,59.22,21.23,6.8
566,raw/jiaodafaxue/JDFX2025002008_王充和杨钊_2025_交大法学_法条竞合抑或想象竞合？——以检例第136号中的溯及力问题为对象.md,82.75,3.96,79.25,3.96,81.0,3.67,85.5,2.18,84.25,1.48,65.0,8.34,85.26,14.07,4.53
567,raw/jiaodafaxue/JDFX2025002009_谢登科_2025_交大法学_电子数据搜查的两种模式.md,75.0,2.12,74.5,5.77,69.75,7.76,86.0,1.22,84.5,0.87,57.75,33.39,78.54,17.45,9.85
